time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Rollt,Pitcht,Yawt,Rollc,Pitchc,Yawc,ux,uy,Forcex,Forcey,Forcez
1.000000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.003574,0.005135,0.594162,0.016615,-0.005393,0.022047,0.000000,0.000000,-0.000315,-0.000393,-0.000178,-0.000375,0.434723,0.169493,0.000000,0.000000,0.000000
1.010000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.003397,0.005088,0.594441,0.015773,-0.004821,0.037232,0.000000,0.000000,-0.000315,-0.000460,0.000003,-0.000457,0.442846,0.171823,0.000000,0.000000,0.000000
1.020000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.003226,0.005045,0.594877,0.015262,-0.003940,0.049028,0.000000,0.000000,-0.000315,-0.000577,0.000245,-0.000539,0.448929,0.173417,0.000000,0.000000,0.000000
1.030000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.003061,0.005009,0.595427,0.014935,-0.002873,0.056471,0.000000,0.000000,-0.000315,-0.000723,0.000531,-0.000620,0.452032,0.174061,0.000000,0.000000,0.000000
1.040000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002902,0.004980,0.596043,0.014495,-0.001739,0.059005,0.000000,0.000000,-0.000315,-0.000875,0.000836,-0.000702,0.451669,0.173681,0.000000,0.000000,0.000000
1.050000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002755,0.004961,0.596666,0.013645,-0.000630,0.056575,0.000000,0.000000,-0.000315,-0.001004,0.001129,-0.000782,0.447888,0.172347,0.000000,0.000000,0.000000
1.060000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002621,0.004950,0.597251,0.012575,0.000290,0.050003,0.000000,0.000000,-0.000315,-0.001088,0.001373,-0.000859,0.441266,0.170257,0.000000,0.000000,0.000000
1.070000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002504,0.004947,0.597753,0.011222,0.000964,0.039778,0.000000,0.000000,-0.000315,-0.001108,0.001547,-0.000930,0.432793,0.167690,0.000000,0.000000,0.000000
1.080000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002408,0.004951,0.598133,0.009397,0.001395,0.026749,0.000000,0.000000,-0.000315,-0.001060,0.001647,-0.000992,0.423614,0.164386,0.000000,0.000000,0.000000
1.090000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.002336,0.004960,0.598365,0.007248,0.001491,0.011929,0.000000,0.000000,-0.000315,-0.000950,0.001664,-0.001046,0.414810,0.161250,0.000000,0.000000,0.000000
1.100000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.002291,0.004972,0.598432,0.005169,0.001206,-0.003631,0.000000,0.000000,-0.000315,-0.000791,0.001591,-0.001087,0.407207,0.158556,0.000000,0.000000,0.000000
1.110000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002268,0.004981,0.598327,0.003398,0.000489,-0.018979,0.000000,0.000000,-0.000315,-0.000599,0.001424,-0.001116,0.401247,0.156470,0.000000,0.000000,0.000000
1.120000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002263,0.005009,0.598040,0.003004,0.002366,-0.025840,0.000000,0.000000,-0.000315,-0.000434,0.001137,-0.001172,0.396995,0.155083,0.000000,0.000000,0.000000
1.130000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002210,0.005002,0.597826,0.007689,-0.001439,-0.000897,0.000000,0.000000,-0.000315,-0.000406,0.000775,-0.001202,0.396736,0.155297,0.000000,0.000000,0.000000
1.140000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002108,0.004988,0.597795,0.010794,-0.002449,0.005465,0.000000,0.000000,-0.000315,-0.000336,0.000593,-0.001236,0.396296,0.155283,0.000000,0.000000,0.000000
1.150000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001998,0.004990,0.597840,0.010092,-0.002220,0.013710,0.000000,0.000000,-0.000315,-0.000369,0.000522,-0.001226,0.395994,0.155294,0.000000,0.000000,0.000000
1.162000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001893,0.004957,0.598012,0.007234,-0.003832,0.021157,0.000000,0.000000,-0.000315,-0.000372,0.000502,-0.001157,0.395660,0.155195,0.000000,0.000000,0.000000
1.172000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001832,0.004915,0.598231,0.004618,-0.005078,0.021531,0.000000,0.000000,-0.000315,-0.000375,0.000492,-0.001092,0.395429,0.155100,0.000000,0.000000,0.000000
1.182000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001790,0.004862,0.598466,0.002513,-0.006138,0.021040,0.000000,0.000000,-0.000315,-0.000371,0.000488,-0.001031,0.395219,0.154999,0.000000,0.000000,0.000000
1.192000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001737,0.004803,0.598711,0.002838,-0.006861,0.022632,0.000000,0.000000,-0.000315,-0.000358,0.000491,-0.000976,0.395003,0.154893,0.000000,0.000000,0.000000
1.202000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001689,0.004738,0.598969,0.003680,-0.007360,0.024707,0.000000,0.000000,-0.000315,-0.000344,0.000498,-0.000927,0.394760,0.154783,0.000000,0.000000,0.000000
1.212000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001671,0.004662,0.599236,0.003912,-0.007536,0.011523,0.000000,0.000000,-0.000315,-0.000290,0.000469,-0.000886,0.394543,0.154684,0.000000,0.000000,0.000000
1.222000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001656,0.004593,0.599259,0.003721,-0.007126,-0.010120,0.000000,0.000000,-0.000315,-0.000256,0.000401,-0.000847,0.394535,0.154678,0.000000,0.000000,0.000000
1.232000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001643,0.004528,0.599052,0.003621,-0.006364,-0.029229,0.000000,0.000000,-0.000315,-0.000244,0.000283,-0.000781,0.395017,0.154904,0.000000,0.000000,0.000000
1.242000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001629,0.004470,0.598657,0.003523,-0.005163,-0.042522,0.000000,0.000000,-0.000315,-0.000259,0.000113,-0.000694,0.396376,0.155520,0.000000,0.000000,0.000000
1.252000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001610,0.004425,0.598155,0.003306,-0.003641,-0.047645,0.000000,0.000000,-0.000315,-0.000302,-0.000090,-0.000599,0.398994,0.156634,0.000000,0.000000,0.000000
1.262000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001588,0.004394,0.597630,0.002748,-0.002056,-0.044767,0.000000,0.000000,-0.000315,-0.000369,-0.000292,-0.000504,0.403228,0.158306,0.000000,0.000000,0.000000
1.272000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001566,0.004376,0.597166,0.001694,-0.000683,-0.034974,0.000000,0.000000,-0.000315,-0.000451,-0.000452,-0.000412,0.409277,0.160521,0.000000,0.000000,0.000000
1.282000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001549,0.004369,0.596831,0.000232,0.000276,-0.020265,0.000000,0.000000,-0.000315,-0.000529,-0.000542,-0.000322,0.417011,0.163159,0.000000,0.000000,0.000000
1.292000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001542,0.004368,0.596669,-0.001307,0.000754,-0.003084,0.000000,0.000000,-0.000315,-0.000581,-0.000547,-0.000234,0.425856,0.165983,0.000000,0.000000,0.000000
1.302000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001545,0.004370,0.596698,-0.002542,0.000790,0.014134,0.000000,0.000000,-0.000315,-0.000591,-0.000470,-0.000146,0.434829,0.168669,0.000000,0.000000,0.000000
1.312000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001555,0.004371,0.596910,-0.003267,0.000467,0.029285,0.000000,0.000000,-0.000315,-0.000550,-0.000316,-0.000061,0.442715,0.170869,0.000000,0.000000,0.000000
1.322000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001570,0.004371,0.597274,-0.003579,-0.000120,0.040691,0.000000,0.000000,-0.000315,-0.000463,-0.000098,0.000023,0.448336,0.172284,0.000000,0.000000,0.000000
1.332000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001588,0.004366,0.597746,-0.003773,-0.000895,0.047598,0.000000,0.000000,-0.000315,-0.000342,0.000169,0.000103,0.450820,0.172719,0.000000,0.000000,0.000000
1.342000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001613,0.004355,0.598277,-0.004091,-0.001738,0.049682,0.000000,0.000000,-0.000315,-0.000207,0.000461,0.000180,0.449793,0.172127,0.000000,0.000000,0.000000
1.352000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001648,0.004340,0.598814,-0.004813,-0.002531,0.047017,0.000000,0.000000,-0.000315,-0.000086,0.000748,0.000251,0.445441,0.170605,0.000000,0.000000,0.000000
1.362000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001699,0.004318,0.599306,-0.006089,-0.003191,0.040022,0.000000,0.000000,-0.000315,0.000002,0.001001,0.000315,0.438447,0.168373,0.000000,0.000000,0.000000
1.372000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001772,0.004291,0.599709,-0.007869,-0.003580,0.029432,0.000000,0.000000,-0.000315,0.000039,0.001190,0.000371,0.429832,0.165730,0.000000,0.000000,0.000000
1.382000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001870,0.004261,0.599985,-0.009928,-0.003639,0.016113,0.000000,0.000000,-0.000315,0.000017,0.001291,0.000416,0.420746,0.162992,0.000000,0.000000,0.000000
1.392000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001995,0.004231,0.600110,-0.012046,-0.003292,0.001307,0.000000,0.000000,-0.000315,-0.000064,0.001297,0.000450,0.412238,0.160446,0.000000,0.000000,0.000000
1.402000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002143,0.004203,0.600070,-0.013934,-0.002586,-0.014032,0.000000,0.000000,-0.000315,-0.000193,0.001204,0.000474,0.405058,0.158296,0.000000,0.000000,0.000000
1.414000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002346,0.004177,0.599808,-0.015496,-0.001211,-0.031291,0.000000,0.000000,-0.000315,-0.000391,0.000977,0.000490,0.398672,0.156381,0.000000,0.000000,0.000000
1.424000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002528,0.004183,0.599423,-0.013972,0.000982,-0.018690,-0.001470,-0.000646,-0.000316,-0.000646,0.000648,0.000537,0.396245,0.155887,0.000000,0.000000,0.000000
1.434000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002653,0.004197,0.599241,-0.010180,0.003715,-0.003431,-0.000932,-0.000369,-0.000315,-0.000927,0.000284,0.000557,0.395687,0.155866,0.000000,0.000000,0.000000
1.444000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002743,0.004163,0.599197,-0.008225,0.001212,0.002232,0.000000,0.000000,-0.000315,-0.000938,0.000075,0.000573,0.395155,0.155804,0.000000,0.000000,0.000000
1.454000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002800,0.004166,0.599224,-0.005988,0.000545,0.011566,0.000000,0.000000,-0.000315,-0.000815,0.000103,0.000541,0.394762,0.155783,0.000000,0.000000,0.000000
1.464000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002854,0.004170,0.599346,-0.004863,-0.000456,0.015380,0.000000,0.000000,-0.000315,-0.000734,0.000195,0.000488,0.394356,0.155738,0.000000,0.000000,0.000000
1.474000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002904,0.004164,0.599503,-0.004848,-0.001580,0.014723,0.000000,0.000000,-0.000315,-0.000675,0.000260,0.000423,0.394025,0.155688,0.000000,0.000000,0.000000
1.484000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002938,0.004148,0.599672,-0.004720,-0.002563,0.014968,0.000000,0.000000,-0.000315,-0.000633,0.000302,0.000356,0.393747,0.155636,0.000000,0.000000,0.000000
1.494000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002912,0.004126,0.599865,-0.001747,-0.003364,0.017835,0.000000,0.000000,-0.000315,-0.000604,0.000328,0.000290,0.393487,0.155576,0.000000,0.000000,0.000000
1.504000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002851,0.004097,0.600093,0.002058,-0.003691,0.017279,0.000000,0.000000,-0.000315,-0.000569,0.000346,0.000226,0.393205,0.155503,0.000000,0.000000,0.000000
1.514000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002789,0.004059,0.600226,0.005357,-0.003878,0.000232,0.000000,0.000000,-0.000315,-0.000534,0.000351,0.000162,0.393072,0.155494,0.000000,0.000000,0.000000
1.524000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002726,0.004022,0.600095,0.008425,-0.003855,-0.020349,0.000000,0.000000,-0.000315,-0.000500,0.000322,0.000089,0.393102,0.155556,0.000000,0.000000,0.000000
1.534000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.002656,0.003981,0.599751,0.011233,-0.004149,-0.038358,0.000000,0.000000,-0.000315,-0.000450,0.000239,-0.000002,0.393710,0.155845,0.000000,0.000000,0.000000
1.544000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002569,0.003937,0.599257,0.013176,-0.004595,-0.048937,0.000000,0.000000,-0.000315,-0.000379,0.000107,-0.000101,0.395336,0.156511,0.000000,0.000000,0.000000
1.554000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002468,0.003889,0.598684,0.013583,-0.005120,-0.051742,0.000000,0.000000,-0.000315,-0.000286,-0.000044,-0.000199,0.398363,0.157666,0.000000,0.000000,0.000000
1.564000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002361,0.003837,0.598114,0.012596,-0.005585,-0.046826,0.000000,0.000000,-0.000315,-0.000181,-0.000176,-0.000291,0.403109,0.159378,0.000000,0.000000,0.000000
1.574000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002255,0.003782,0.597627,0.010719,-0.005868,-0.035457,0.000000,0.000000,-0.000315,-0.000080,-0.000263,-0.000376,0.409689,0.161648,0.000000,0.000000,0.000000
1.584000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.002157,0.003728,0.597285,0.008731,-0.005913,-0.019726,0.000000,0.000000,-0.000315,-0.000002,-0.000295,-0.000457,0.417862,0.164369,0.000000,0.000000,0.000000
1.594000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.002065,0.003674,0.597125,0.007392,-0.005718,-0.002080,0.000000,0.000000,-0.000315,0.000031,-0.000275,-0.000534,0.426948,0.167303,0.000000,0.000000,0.000000
1.604000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001973,0.003624,0.597160,0.007090,-0.005281,0.015106,0.000000,0.000000,-0.000315,0.000008,-0.000203,-0.000610,0.435889,0.170106,0.000000,0.000000,0.000000
1.614000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001872,0.003578,0.597376,0.007705,-0.004589,0.029845,0.000000,0.000000,-0.000315,-0.000073,-0.000071,-0.000683,0.443451,0.172165,0.000000,0.000000,0.000000
1.624000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001760,0.003538,0.597741,0.008746,-0.003646,0.040698,0.000000,0.000000,-0.000315,-0.000206,0.000127,-0.000754,0.448507,0.173258,0.000000,0.000000,0.000000
1.634000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001639,0.003506,0.598206,0.009629,-0.002510,0.046781,0.000000,0.000000,-0.000315,-0.000377,0.000390,-0.000822,0.450294,0.173354,0.000000,0.000000,0.000000
1.644000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001516,0.003482,0.598720,0.009943,-0.001283,0.047902,0.000000,0.000000,-0.000315,-0.000563,0.000697,-0.000886,0.448572,0.172440,0.000000,0.000000,0.000000
1.654000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001401,0.003468,0.599230,0.009552,-0.000106,0.044420,0.000000,0.000000,-0.000315,-0.000737,0.001017,-0.000946,0.443657,0.170645,0.000000,0.000000,0.000000
1.664000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001303,0.003463,0.599687,0.008356,0.000923,0.036862,0.000000,0.000000,-0.000315,-0.000875,0.001319,-0.000998,0.436330,0.168212,0.000000,0.000000,0.000000
1.676000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001220,0.003468,0.600110,0.005794,0.001858,0.023397,0.000000,0.000000,-0.000315,-0.000966,0.001618,-0.001049,0.425844,0.164888,0.000000,0.000000,0.000000
1.686000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001189,0.003480,0.600317,0.003002,0.002273,0.009606,0.000000,0.000000,-0.000315,-0.000969,0.001783,-0.001080,0.416977,0.162152,0.000000,0.000000,0.000000
1.696000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001196,0.003496,0.600369,0.000095,0.002282,-0.005364,0.000000,0.000000,-0.000315,-0.000907,0.001848,-0.001100,0.408971,0.159726,0.000000,0.000000,0.000000
1.706000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001237,0.003513,0.600259,-0.002457,0.001850,-0.020384,0.000000,0.000000,-0.000315,-0.000788,0.001801,-0.001109,0.402403,0.157778,0.000000,0.000000,0.000000
1.716000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,-0.000000,-0.000000,-0.001305,0.003527,0.599988,-0.004293,0.000991,-0.034445,0.000000,0.000000,-0.000315,-0.000626,0.001646,-0.001108,0.397471,0.156162,0.000000,0.000000,0.000000
1.726000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001368,0.003554,0.599609,-0.001903,0.000310,-0.014218,0.000000,0.000000,-0.000315,-0.000605,0.001370,-0.001161,0.395802,0.155922,0.000000,0.000000,0.000000
1.736000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001380,0.003577,0.599455,0.000928,0.000320,-0.003768,0.000000,0.000000,-0.000315,-0.000636,0.001167,-0.001190,0.395127,0.155973,0.000000,0.000000,0.000000
1.746000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001380,0.003581,0.599409,0.002309,-0.000063,0.003578,0.000000,0.000000,-0.000315,-0.000573,0.000957,-0.001200,0.394348,0.155979,0.000000,0.000000,0.000000
1.756000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001353,0.003576,0.599442,0.002035,-0.001183,0.012423,0.000000,0.000000,-0.000315,-0.000537,0.000829,-0.001163,0.393846,0.155950,0.000000,0.000000,0.000000
1.766000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001337,0.003562,0.599574,0.000559,-0.002124,0.015569,0.000000,0.000000,-0.000315,-0.000504,0.000747,-0.001111,0.393450,0.155894,0.000000,0.000000,0.000000
1.776000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001335,0.003539,0.599735,-0.001279,-0.002959,0.014684,0.000000,0.000000,-0.000315,-0.000471,0.000686,-0.001057,0.393128,0.155831,0.000000,0.000000,0.000000
1.786000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001320,0.003510,0.599908,-0.001008,-0.003575,0.015184,0.000000,0.000000,-0.000315,-0.000435,0.000646,-0.001004,0.392845,0.155765,0.000000,0.000000,0.000000
1.796000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,0.000000,0.000000,-0.000000,-0.001278,0.003478,0.600102,0.001383,-0.003922,0.017849,0.000000,0.000000,-0.000315,-0.000400,0.000621,-0.000952,0.392557,0.155696,0.000000,0.000000,0.000000
1.806000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,-0.000000,-0.000000,-0.001261,0.003440,0.600337,0.002699,-0.004133,0.014237,0.000000,0.000000,-0.000315,-0.000363,0.000581,-0.000903,0.392233,0.155620,0.000000,0.000000,0.000000
1.816000,0.000000,0.000000,0.593700,0.000000,0.000000,0.000000,-0.000315,0.000000,0.000000,0.000000,0.593700,-0.000000,0.000000,-0.000000,-0.001256,0.003401,0.600434,0.003068,-0.003996,-0.003770,0.000000,0.000000,-0.000315,-0.000322,0.000489,-0.000864,0.392048,0.155599,0.000000,0.000000,0.000000
